Value;tweet
Negatif;@inishaini @PLindungi Kak jadinya gmn yg ini? Kebetulan saya punya case yg sama
Negatif;@tsaninov @PLindungi Halo kak, saya juga punya kasus yg sama.. Solusinya gimana kak? Peduli lindungi kakak sudaj berubah kah?
Negatif;@PLindungi acc ini masih valid ga ya? Soalnya no telp 119 udah ga bisa dihubungin. Saya klo mau follow up verifikasi vaksinasi kemana ya, @KemenkesRI ?
Negatif;@PLindungi Punya aku data nya belum di infut sama petugas nya wal hasil sertifikat ke 2 tetep zonk
Negatif;@PLindungi Halo admin, saya mau daftar vaksin tapi saat saya isi data diri diwebnya nik saya keterangannya  sudah terdaftar tapi saya bingung terdaftar dimana saya, padahal saya belum daftar
Negatif;@PLindungi @failasufaan Kenapa sertifikat vaksin ke 2 saya belum terbit juga tolong di bantu dong gimana caranya..  Trims
Negatif;@PLindungi Saya udah vaksin 2x tapi sertifikat gk keluar2 itu gimna ya
Negatif;@PLindungi saya coba register pedulilindungi, nomor hp sudah benar tapi tidak terima otp. Sudah saya ulangi berkali-kali tapi tetep tidak terima otp. Mohon bantuannya ???
Negatif;@PLindungi sudah 2 bulan nih nungguin, masih gaada juga sertifikat vaksin saya baik yang pertama maupun kedua. Ke tempat umum jd susah sendiri. Trus saya harus gimana ini min?
Negatif;@PLindungi hallo kak, saya kesusahan untuk checkout bisa tolong dibantu? Saya sudah dm detail nya terimakasih
Negatif;@PLindungi Selamat sore admin, saya mau tanya, ibu saya sudah vaksin 2 kali, ternyata saat vaksin memasukkan no hp yg sudah tidak aktif. Sehingga tidak bisa download sertifikat. Bagaimana solusinya agar bisa di download ya ? Terima kasih
Negatif;@WagimanDeep212_ Berarti kalau sudah aktifitas normal lagi, aplikasi @PLindungi dan sertifikat vaksin dah gak berlaku, seharusnya ya kan bieb???
Negatif;Dear @PLindungi saya lupa scan barcode pas checkout, kok tombol checkout manualnya dah gada ya? Solusinya gimana? Dah 4 jam nangkring di warung bakmi nih saya -____-Ÿ?? #pedulilindungi
Negatif;@PLindungi min apknya kok drop ya, kenapa? Emang lali perbaikan atau gimana?.
Negatif;Kalo mo perbaikan data sertifikat vaksin harus gmn ya? Pengaduan lewat email udah, tp ampir 1 bln data masih blm rubah...status masih merah padahal dah vaksin 2x. Mungkin @PLindungi bisa bantu??
Negatif;@PLindungi halo kaa, saya sudah telpon namun tidak bisa terhubung, email juga tidak dibles. tertanggal 7 pengajuan lewat aplikasi dto kemenkes, untuk vaksin luar negeri. hari ini saya email dan sudah approve . lalu langkah selanjutnya seperti apa ? karena
Negatif;Kok dari tadi ada SMS masuk dari @PLindungi kirim nomor OTP. Sepertinya ada yg coba2 login ke akunku.. -_-
Negatif;uninstall pedulilindungi
Negatif;@herbivero Kokbisaaaa?!! Padahal kemarin masuk kokas pake peduli lindungi masih dibantuin sama mas-mas kokas, karena tetiba appsnya nggak mau cek in ????
Negatif;@pedulilindungi gimna cara membenarkan kartu vaksinasi yang salah..
Negatif;Peduli lindungi aplikasi tolol
Negatif;@IndosatCare kenapa jaringan 4G hari ini ancur ancuran ya sampai nggak bisa masuk kantor karena #pedulilindungi nggak jalan
Negatif;evil pedulilindungi be like  pedulisetan
Negatif;@0uca @CommuterLine Hampir jarang di cek sih ini app peduli lindungi nya
Negatif;Peduli lindungi kok susah diakses knpa ya?
Negatif;buat akun pedulilindungi buat mbah malah yg kebuat untuk warga negara asing????
Negatif;@Salep8831690408 @DjuremiReinke @henrysubiakto Kata prof pengguna 70juta... Coba lo lihat sendiri berapa yg download peduli lindungi... Blokkk  https://t.co/rg4c2TIrGf
Negatif;@henrysubiakto Dan lagian PeduliLindungi akhirnya juga harus nebeng kan di aplikasi unicorn yg sudah lebih lama ada buat mencapai lebih bnyak pengguna ????
Negatif;@Saiful_HNF @BNI @arifbsantoso Keamanan bersama serbet warung..,baru2 ini saudara gue udah 2 lembar sertifikat vaksin, udah download aplikasi peduli lindungi, cuci tangan, pake masker, jaga jarak, .. tetap aja positif Covid.
Negatif;Gak peduli lagi gua sama akun pedulilindungi lah setan tinggal check-in pake akun Abang gua beres.
Negatif;@__Sridiana_3va Download karna di paksa????, tapi  setelah itu ku hapus lagi. Beberapa hari lagi mau pergi ada persyaratan administrasi lewat aplikasi peduli lindungi, saya download lagi. Kemudian saya uninstal. Begitu terus. ??? angka 70jt itu mungkin d
Negatif;@vic123ab @Askrlfess kalau misalnya hasilvpcrnya gadak keluar di pedulilindungi gimana ya? apa gak bakal dikasih terbang? terus mau nanya masnya berangkat jam 8 pagi atau jam 8 malam?
Negatif;Semenjak download apk peduli lindungi, hp gue jadi sering overheat ????
Negatif;ASN dan Security Adu Mulut Scan Aplikasi Peduli Lindungi    https://t.co/b8haFNqmn8
Negatif;Demo kenapa pedulilindungi syarat masuk mall
Negatif;@herlinarina842 @DivHumas_Polri Setuju. Krn tdk semua org mendownload, ada jg yg menggunakannya melalui situs peduli lindungi. Mungkin pengguna APP dgn berat hati menggunakannya (dipaksa secara halus). Krn bbrp org mmg memerlukannya demi kelancaran tugas/
Negatif;Aku udah vaksin 1, tapi kok di app pedulilindungi warna meraah yaa?????
Negatif;@lawancovid19_id ini gimana nik saya salah kok belum diperbaiki? padahal udah vaksin 2x. saya sudah email beberapa kali di pedulilindungi. tp gak ada respon!!!
Negatif;Ini kenapa ngga di respon ya? @PLindungi #pedulilindunginorespon @ditpromkes @KemenkesRI @satgascovid19id #tidakbisacheckoutpedulilindungi  #gagalcheckoutpedulilindungi  https://t.co/aoXkE5xSwm
Negatif;Kembali menelan korban...  Data meninggal setelah vaksin gak ada di pedulilindungi ????
Negatif;@sandyzaf @PLindungi Sama kak aku juga padahal sudah vaksin ke 2 dan sertifikatnya dah muncul tapi masih merah:'(
Negatif;@detikcom Halah. Paling jg krn gk becus kerja. Wong masuk mal scan pedulilindungi hasilnya dilarang masuk pun masih boleh masuk. Negeri penuh formalitas.
Negatif;Hahahaha, penggunaan PeduliLindungi kan memang berbasis paksaan.
Negatif;@llsamnbn27 @PLindungi Belum di up dari pihak panitia nya itu. Makin rame tempat itu buat vaksin makin lama sertifikatnya keluar. Itu kenapa kita harus cepet2 vaksin biar antrian sertifikat nya lebih cepat keluar
Negatif;PeduliLindungi itu sebenarnya hanya untuk mencatat perjalan kita aja atau sebagai penyaring ketika masuk kedalam suatu tempat sih? Setiap kali habis scan barcode gak ada cek apakah kita Hijau, Merah, Hitam... Yah no wonder kalo banyak penderita covid yang bisa jalan2 ke mall
Negatif;@mahalaff Bukane PeduliLindungi Oktober 2021 ki wes ga terlalu digunakan ya, cmiiw Mulai jarang maksute  Q ke BTN ambil Form  Ga cek suhu, ga kartuvaksin, ga scan PeduliLindungi, malak dilayani curhatanQ mbi satam e????
Negatif;Peduli Lindungi, provider gembel, tai
Negatif;@BNI maksih min uda konfirmasi. tapi uda terlanjur kecewa datang ke bank mau setor tunai di teller g bisa karena blm vaksin dan g ada app peduli lindungi. gapapa min. mau nabung ke bank lain aja
Negatif;@PLindungi aplikasi tai
Negatif;bentar2, td malem kan nonton ya, ada bule bisa ikutan nonton itu udah dpt jatah vaksin pake apps peduli lindungi? ato pake pacarnya yg warlok makanya bisa masuk?
Negatif;@detikcom Trus kalau keg gini, ada yang tau ga, apa gunanya aplikasi tracking trackingan dari pemerintah itu? Apa itu namanya? Peduli lindungi?
Negatif;Penggunaan aplikasi PeduliLindungi di kawasan wisata yang ada di Kabupaten Ngawi, Jawa Timur, terkendala kelancaran sinyal internet, utamanya untuk daya tarik wisata di daerah pegunungan.   https://t.co/KX6X8XOFFo
Negatif;@rang_simabua @Ndons_Back Stlh vaksin lengkap dan download sertifikat vaksin, rata2 app pedulilindungi lgsg di delete
Negatif;serius ini call center yg bisa dihubungi dari peduli lindungi apa yaaa? pengen keluh kesah ya Allah mau tiga bulan sertifikat ga bener-bener?!?!?!?!
Negatif;@yjinsfw @collegemenfess belum ada kabar sih kak soal itu tapi semoga aja ada kesempatan lagi soalnya kabar buat swabnya mendadak banget jadi banyak yg berhalangan hadir????, pas tadi cuma diminta liatin sertif vaksin di peduli lindungi kak
Negatif;@Geriemese_ @karirfess Sekarang enggak bisa masuk kalo gak nyambung peduli lindungi
Negatif;#infoWisata Duh! Penggunaan Aplikasi PeduliLindungi Lagi-Lagi Terkendala Sinyal  https://t.co/TfR4DcnJrx
Negatif;@copuco_ Dan yg parah itu klo di airport, barcode scan buat peduli lindungi itu ga kepake, kudu input 1-1 macam admin.. ga tau skg udah aktif apa ngga.. gw terakhir kejadian kyk gini di bulan august
Negatif;@henrysubiakto Ia deh peduli lindungi di pakai 70 juta orang walau aplikasinya baru didownload 10 juta lebih. Yg krglbh 60 juta mengunakan PeduliLindungi tanpa App. Apakah karena peduli dan melindungi? Apakah data pribadi akan aman jika diakses pihak lain
Negatif;OTP expired saat masuk aplikasi PeduliLindungi kini menjadi salah satu masalah yang dikeluhkan pengguna. Bunda bisa ikuti dua cara ini sebagai alternatif.  https://t.co/7wuXYjnkLU
Negatif;Dari bulan lalu email @PLindungi mengenai sertifikat vaksin ke 2 yg belum tersedia tapi sampai sekarang gaada pencerahan. Padahal udah 4 bulan sejak vaksinasi. Hub 119 juga ga diangkat ??‘
Negatif;Salah satu yang paling menyebalkan dari aplikasi Peduli Lindungi adalah susah sekali check-out dari lokasi.   *menggerutu
Negatif;Mohon info @e100ss @KemenkesRI @PLindungi @pedulilindungi di apk peduli lindungi sudah tertera 'sudah vaksin pertama', namun saat cek sertif tidak ada, solusinya bagaimana?
Negatif;"@__Sridiana_3va Ttp konsisten ""NO APLIKASI PEDULI LINDUNGI""Ÿ??Ÿ??  https://t.co/aIEJUeCMyO"
Negatif;@henrysubiakto NO APLIKASI PEDULI LINDUNGIŸ??Ÿ??  https://t.co/ySxZ4RaTAe
Negatif;@PLindungi Aplikasi peduli lindungi saya mulai sekitar dua hari yang lalu menunjukan status merah, padahal saya sudah dua kali vaksin dan sebelumnya status saya sudah hijau dan normal. Email berkali-kali dan dm tidak ada respons!!
Negatif;@PLindungi Aplikasi peduli lindungi saya mulai sekitar dua hari yang lalu menunjukan status merah, padahal saya sudah dua kali vaksin dan sebelumnya status saya sudah hijau dan normal, padahal saya butuh aplikasi ini untuk kegiatan sehari-hari
Negatif;@memefess Evil PeduliLindungi Be Like  PeduliSetan
Negatif;Males banget kudu scan pake peduli lindungi. Sumpah. Pake kartu sertifikat aja ngapa sih. Yang gampang. Kagak perlu pake HP.  https://t.co/gxmmATg3Ea
Negatif;@ismailfahmi Kalo tidak dicari bagaimana mengurangi gapni ini, pemaksaan pedulilindungi untuk akses masyarakat ke tempat umum takutnya bisa memicu konflik. #imo
Negatif;@akirachiizx @PLindungi maaf nimbrung, kebetulan punyaku juga gini sampe skrg, apa punyamu masih ttp merah? makasih^^
Negatif;Applikasi @PLindungi parah bgt bikin batere cepet abis. Terpaksa switch off GPS..
Negatif;@PLindungi ka mohon bantu, ade saya ada masalah sama datanya, dia terdaftar sudah vaksin ke-2, padahal baru vaksin ke-1
Negatif;@cat_eyeee @bee_fiera @PLindungi Jadi gimana? Udah keluar apa blm sertifnya kak?
Negatif;@Bramantoro minggu lalu temen ku tunjukin pedulilindungi dan masih diminta antigen dari maskapai nya sih. 35rb kalo ga salah.
Negatif;@RasputinKW tapi tadi barusan saya ke bank masih g bisa masuk. tetep harus pakai peduli lindungi dan vaksin. ga jadi setor tunai bni deh. byeee
Negatif;Suami udah vaksin dosis 1 dari 2 minggu yg lalu. Tp sampe sekarang di cek di pedulilindungi kok data ga ditemukan.  Dari puskesmas jg ga dikasih bukti apa?? kalo udh vaksin.  Piye? ????
Negatif;Ko bisa ya NIK dipake org lain , w smpe pusing nlp2 peduli lindungi perkara NIK dipake org pdhl kalo dr kabupaten dll itu udh bnr NIK aing :(
Negatif;@henrysubiakto Di download 10 jutaan itupun krna terpaksa,  cb naik pesawat ,nasuk ke mall ada kompetitor pembanding selain app peduli lindungi baru lo bisa banggain.  Nanti jk data nya bocor lagi cuci tangan lagi.  Apa yg di banggakan dari peduli lindung
Negatif;Lah iya lah secara install aplikasi peduli lindungi tandaa kutip dipaksa smuanya wajib install, sedangkan aplikasi lain khan sesuai keinginan masing2 alias tidak diwajibkan. Beda dunk prof itu tidak bisa dibandingkan.
Negatif;lah kok isoh masuk, bukane nginstall apk peduli lindungi ki buat ngecek kita udah vaksin apa belum buat syarat masuk area tsb ya
Negatif;GUE DI GHOSTING ADMIN PEDULILINDUNGI.
Negatif;70 juta orang itu beda dengan 70 juta penggunaan, sebab 1 orang bisa memiliki beberapa (multi) device yg semuanya terinstall aplikasi jangkrik pedulilindungi.
Negatif;@pranixbp @Khsnh_ ga perlu vaksin yg pntg punya apk peduli lindungi dah bisa masuk mall mgl
Negatif;PeduliLindungi ni gimana sih ????
Negatif;@Ribedbadboys Di mgl engga, cuman scan barcode aplikasi peduli lindungi
Negatif;Gara2 pak kompresor jd iseng nyari aplikasi peduli lindungi di playstore....jd ngakak baca komen2nya yg rata2 kasih bintang 1???? makasih pak kompresor inpo validnya???? jd pengen belajar ilmu menjilatnya????
Negatif;Pedulilindungi aplikasi terbapuk dah ah
Negatif;@fadilmamm @pedulilindungi @KemenkesRI Tolol banget
Negatif;Uninstall PeduliLindungi  Install PeduliSetan
Negatif;Tai lah udah buru buru ke rumah sakit end up nya di prank sama @pedulilindungi @KemenkesRI astra zeneca 3 bulan blok.  https://t.co/QBK8WDtowm
Negatif;@PLindungi Hai aku udah vaksin dosis ke 2 tapi kok pas aku cek di apk peduli lindungi masih belum kebaca dosis ke 2 disana masih terbaca dosis pertama ini knp min ? Pdhl saya baru aja vaksin ke 2 !
Negatif;@henrysubiakto Pakai app Peduli Lindungi itu letak 'kebaikan dan kemajuan'nya dimanaaa ?? Wong rata2 pakai jg cuma buat nglengkapin syarat administrasi, atau masuk mall! Klo nggak diwajibkan mah, ogah. Nggak ada jg manfaat selain itu. Yg ada malah meresik
Negatif;@PLindungi min bisa tolong di bantu up ga? akun vaksinasi saya munculnya sertifikat suami karna kesalahan input nomer HP.. sudah hubungi 119 tapi sibuk terus, sudah email ke sertifikat@pedulilindungi.id tapi NIK saya katanya tidak terdaftar. mohon di up m
Negatif;Jd app pedulilindungi kepake gasih, bbrp kali masuk mall/supermarket ga kepakai ????
Negatif;@henrysubiakto Semenjak di vaksin bln Agustus sy sudah instal - uninstall 6 kali aplikasi peduli lindungi karena error' terus ,...sampai skrg tdk pernah pake lagi aplikasi itu.
Negatif;Ini kenapa gue ga bisa instal pedulilindungi
Negatif;-rek klo masuk mall harus scan pedulilindungi, nah misal klo kita ga punya apk peduli atau hp kita lagi mati gimana? Bisa ta join pake hp temen?
Negatif;@Indra60870322 @PLindungi kak, bibi saya daftar akunnya pake no lama yg udah hangus. solusinya gimana ya biar akunnya bisa dibuka? makasih sebelumnya
Negatif;@PLindungi , @pedulilindungi kenapa, sertifikat saya yg 2, dan 3 blm bisa di download, saya sdh email, knp blm ada solusi? @KemenkesRI , @jokowi
Negatif;@seonaapark Aku tiap hari bukain peduli lindungi wkwkwkk malahan pas sertifikat yg pertama juga gk ada sms masuk tp begitu buka aps langsung ada nah ini lama bgttt
Negatif;jadi kagak ribeut lagi, kudu bawa sertifikat yang segede gaban (lebay) itu kemana-mana, atau harus dicocok hidungnya untuk swab dll, karena ada aplikasi PeduliLindungi yang lebih ringkas dan lebih praktis #wisatajagaprokes
Negatif;Dear @PLindungi pagi ini tidak bisa check-in karena masih dianggap check-in ditempat ini. Sudah beberapa hari ini begini terus. Seharusya kan kurleb jam 02:00 pagi akan otomatis di check-out-kan oleh aplikasinya. Apa yang harus dilakukan? Sudah melakukan update aplikasi dll  https://t.co/xwgj13auOP
Negatif;Udah pada install aplikasi PeduliLindungi kan? Kalau belum, buruan install gih.  Soalnya kalau mau masuk tempat wisata wajib menggunakan aplikasi ini  #wisatajagaprokes
Negatif;@cannysiskag Padahal alasan 'meminimalisir mobilitas' dah ga gitu relevan wkwkw noh mall buka yg katanya kudu pake Pedulilindungi? Min. 12 tahun keatas? PREEETT kenyataannya ga gitu tuh  https://t.co/gGdbtQIEYd
Negatif;kidu bgt aku baru tau masuk bank jg pake pedulilindungi
Negatif;@henrysubiakto propesor pekok ya begini nih.   Toped dll aplikasi sukarela. Install karepmu, ora yo karepmu.  gak ada resiko apapun.  Lah kalau peduli lindungi? Aplikasi pemaksaan,  ancaman  sanksi.  kalau gak nginstall resiko ini itu gak boleh ini itu. B
Negatif;"@PLindungi min m Kenapa ya punya saya gk bisa check out jadi nya pas cek in ada tulisan ""anda masih check in di tempat ini"" , mohon solusinya  https://t.co/RkxHVTa2bS"
Negatif;Ngerasa habis memory tapi harus punya aplikasi PeduliLindungi? Tenang aja Rekan Buana! karna PeduliLindungi bisa diakses dalam 15 aplikasi lainnya nih!???? Stay tune di #InfoTek
Negatif;@kristoimmanuel kristo kentang udah vaksin, monmaap aja yaa uda vaksin tp sertifikat 22 gak keluar, email ke peduli lindungi jawabannya juga mngecewakan ??????? mending gak usah aja dr kemarin ????????
Negatif;@PLindungi halo admin, saya udh vaksin pertama dari sebulan yg lalu, di aplikasinya kok belum ter update yah?
Negatif;@PLindungi ini gak ramah pengguna dan ribet banget, keluargaku yang udah tua-tua kan jarang punya hp ya, kalo pun ada nomornya satu untuk bersama. Pas mau download sertif vaksin jadi gak bisa...  Mana ada yang udah vaksin dua kali, tapi di PL dibilang bar
Negatif;@qronoz kejauhan. gw baru tau ga semua tempat umum mensyaratkan scan Peduli Lindungi untuk masuk. semakin malas keluar rumah jadinya :(
Negatif;@henrysubiakto Jgn hoax lagi....pedulilindungi.com didownload 10juta ente bilang 70juta...gk malu?
Negatif;@dkksemarang @hendrarprihadi @PemkotSmg @humaspemkotsmg @ganjarpranowo Anak saya vaksin pertama 2 september, vaksin ke 2 30 September, tapi kenapa di pedulilindungi tertera vaksin pertama 30 september ? Dan ada undanganvaksin lagi 28 oktober, terus gimana
Negatif;@PLindungi Pedulilindungi saya gk bisa ubah profil akun pedulilindungi saya ,,,saya mau ganti nama kok gk bisa
Negatif;Selain itu ada juga yang menyatakan bahwa aplikasi pedulilindungi ini buatan singapore padahal ini murni karya anak bangsa selama pandemi ini.  https://t.co/BzHqOolcyV
Negatif;Riweuh ga siy pake aplikasi peduli lindungi.. seringnya ga bisa dipake, mau scan QR trus error ga bisa.. trus pas ngisi data TTL duuh harus scroll bulan aja, tahunnya ga bisa.. lahir 32 thn yg lalu, pencet lah itu 32x12 bln ????????????
